candidate_id,myneta_url,candidate,constituency_id,constituency,age,party_code,criminal_cases_flag,education_level,movable_assets,movable_assets_rs,movable_assets_img,immovable_assets,immovable_assets_rs,immovable_assets_img,total_assets,total_assets_rs,total_assets_img,liabilities,liabilities_rs,liabilities_img,pan_given,serious_ipc_counts
1973,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1973,K.M. Devan,5,PERAMBUR,41,Makkal Murasu Katchi,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1968,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1968,M. Geeta,5,PERAMBUR,40,Thakkam Katchi,No,Graduate,,,1,"28,00,000 ~ 28 Lacs+",2800000,,,,1,"20,75,016 ~ 20 Lacs+",2075016,,Y,0
2008,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2008,M. Joseph,5,PERAMBUR,49,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1983,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1983,M. Kadhiravan,5,PERAMBUR,58,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1988,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1988,M. Tamilselvam,5,PERAMBUR,51,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
241,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=241,M. Thilagabama,5,PERAMBUR,56,Pattali Makkal Katchi,No,Graduate,,,1,"6,69,00,000 ~ 6 Crore+",66900000,,,,1,"5,01,60,712 ~ 5 Crore+",50160712,,Y,0
1990,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1990,M.I. Thahira Banu,5,PERAMBUR,46,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1991,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1991,Nivetha,5,PERAMBUR,32,IND,No,Post Graduate,,,1,0 ~,0,,,,1,"2,50,000 ~ 2 Lacs+",250000,,Y,0
1981,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1981,P. Esakki Muthu,5,PERAMBUR,68,IND,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1984,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1984,P. Gunasekar,5,PERAMBUR,56,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1993,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1993,P. Ponraj,5,PERAMBUR,56,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1987,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1987,P. Thangamani,5,PERAMBUR,61,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2006,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2006,R. Jayaseelan,5,PERAMBUR,60,IND,No,5th Pass,,,1,"2,65,00,000 ~ 2 Crore+",26500000,,,,1,0 ~,0,,Y,0
732,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=732,R.D. Shekar,5,PERAMBUR,59,DMK,Yes 10,Graduate Professional,,,1,"4,86,12,300 ~ 4 Crore+",48612300,,,,1,"2,94,82,170 ~ 2 Crore+",29482170,,Y,0
2001,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2001,Reegan Prabhu,5,PERAMBUR,37,IND,No,Others,,,1,0 ~,0,,,,1,"2,66,903 ~ 2 Lacs+",266903,,Y,0
2007,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2007,S. Joseph,5,PERAMBUR,65,IND,No,Post Graduate,,,1,"30,00,000 ~ 30 Lacs+",3000000,,,,1,0 ~,0,,Y,0
1974,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1974,S. Malathi,5,PERAMBUR,28,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1997,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1997,S. Michael,5,PERAMBUR,41,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2000,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2000,S. Rajesh Kumar,5,PERAMBUR,51,IND,No,Others,,,1,"30,00,000 ~ 30 Lacs+",3000000,,,,1,"5,00,000 ~ 5 Lacs+",500000,,Y,0
1998,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1998,S. Ramesh,5,PERAMBUR,40,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1971,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1971,S. Sureshkumar,5,PERAMBUR,42,Makkalatchi Katchi,Yes 1,Graduate Professional,,,1,0 ~,0,,,,1,"3,10,000 ~ 3 Lacs+",310000,,Y,1
125,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=125,S. Vetri Thamizhan,5,PERAMBUR,40,Naam Tamilar Katchi,No,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2004,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2004,S. Vishnu Varthan,5,PERAMBUR,29,IND,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1986,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1986,Sathish.B,5,PERAMBUR,46,IND,No,Others,,,1,"30,39,000 ~ 30 Lacs+",3039000,,,,1,"24,67,000 ~ 24 Lacs+",2467000,,Y,0
1970,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1970,Sivakumar.V,5,PERAMBUR,39,Tamil Telugu National Party,No,Others,,,1,"2,03,00,000 ~ 2 Crore+",20300000,,,,1,"47,31,800 ~ 47 Lacs+",4731800,,Y,0
1999,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1999,V. Raji,5,PERAMBUR,51,IND,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1966,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1966,Vetri Vel Selvam,5,PERAMBUR,32,BSP,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1976,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1976,Vijay,5,PERAMBUR,29,All India Jananayaka Makkal Kazhagam,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2003,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2003,Vijay. G,5,PERAMBUR,35,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2606,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2606,A. L. Naresh Kumar,6,KOLATHUR,33,IND,No,10th Pass,,,1,0 ~,0,,,,1,"10,00,000 ~ 10 Lacs+",1000000,,Y,0
2617,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2617,A. Raji,6,KOLATHUR,60,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2593,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2593,Aathithya,6,KOLATHUR,48,Samata Party,No,Literate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2598,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2598,Arul Doss. A.,6,KOLATHUR,44,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,N,0
2594,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2594,E. Raamadasan,6,KOLATHUR,73,Makkal Nalvaazhvuk Katchi,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2620,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2620,Farmer Jayaraman. S K J.,6,KOLATHUR,50,IND,No,12th Pass,,,1,"2,80,39,700 ~ 2 Crore+",28039700,,,,1,"1,43,21,200 ~ 1 Crore+",14321200,,Y,0
2602,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2602,J. Suriya Muthu,6,KOLATHUR,51,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
348,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=348,K. Elumalai,6,KOLATHUR,49,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2608,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2608,K. Panneer Selvam,6,KOLATHUR,40,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,N,0
2599,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2599,Kaja Maideen,6,KOLATHUR,34,IND,No,5th Pass,,,1,0 ~,0,,,,1,"1,37,000 ~ 1 Lacs+",137000,,Y,0
70,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=70,M. K. Stalin,6,KOLATHUR,72,DMK,No,Graduate,,,1,"5,07,03,804 ~ 5 Crore+",50703804,,,,1,0 ~,0,,Y,0
2611,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2611,M. Poornima,6,KOLATHUR,44,IND,No,Post Graduate,,,1,"1,93,90,500 ~ 1 Crore+",19390500,,,,1,"45,58,024 ~ 45 Lacs+",4558024,,Y,0
2618,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2618,M. Rajeshkumar,6,KOLATHUR,36,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2601,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2601,M. Suresh,6,KOLATHUR,39,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2605,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2605,Nanda Kumar,6,KOLATHUR,34,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
2595,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2595,Oormila,6,KOLATHUR,42,Tamizhaga Vaazhvurimai Katchi,No,12th Pass,,,1,"90,76,100 ~ 90 Lacs+",9076100,,,,1,"1,00,63,647 ~ 1 Crore+",10063647,,Y,0
2613,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2613,P. Milany,6,KOLATHUR,45,IND,Yes 6,Graduate Professional,,,1,"10,70,600 ~ 10 Lacs+",1070600,,,,1,"1,11,09,722 ~ 1 Crore+",11109722,,Y,1
1177,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1177,P. Santhana Krishnan,6,KOLATHUR,51,AIADMK,No,Others,,,1,"1,86,28,000 ~ 1 Crore+",18628000,,,,1,"9,00,000 ~ 9 Lacs+",900000,,Y,0
2610,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2610,R. Balaji,6,KOLATHUR,36,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2612,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2612,R. Mahesh,6,KOLATHUR,35,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2615,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2615,R. Raj Guru,6,KOLATHUR,45,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2614,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2614,R. Ravikumar,6,KOLATHUR,33,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2603,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2603,R. Senthil Kumar,6,KOLATHUR,45,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2616,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2616,Raja. G.,6,KOLATHUR,71,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2609,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2609,S. Balachandar,6,KOLATHUR,49,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2621,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2621,S. Sharan,6,KOLATHUR,27,IND,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2596,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2596,S.Y. Syed Yusuf,6,KOLATHUR,32,Republican Party of India (Athawale),No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2604,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2604,Selvi Steffi. V. M,6,KOLATHUR,26,IND,No,Post Graduate,,,1,"8,60,00,000 ~ 8 Crore+",86000000,,,,1,0 ~,0,,Y,0
346,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=346,Sivagnanasam,6,KOLATHUR,71,Desiya Makkal Sakthi Katchi,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
69,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=69,Soundara Pandian Luder Seth,6,KOLATHUR,53,Naam Tamilar Katchi,No,Graduate Professional,,,1,"15,00,000 ~ 15 Lacs+",1500000,,,,1,"9,53,210 ~ 9 Lacs+",953210,,Y,0
2592,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2592,Subashini,6,KOLATHUR,37,BSP,No,Post Graduate,,,1,"4,00,000 ~ 4 Lacs+",400000,,,,1,"12,23,453 ~ 12 Lacs+",1223453,,Y,0
2600,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2600,V. A. Sudhakar,6,KOLATHUR,46,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
2607,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2607,V. Naresh Babu,6,KOLATHUR,34,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,"2,34,000 ~ 2 Lacs+",234000,,Y,0
2597,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2597,V. S. Babu,6,KOLATHUR,75,Tamilaga Vettri Kazhagam,No,8th Pass,,,1,"3,29,88,000 ~ 3 Crore+",32988000,,,,1,0 ~,0,,Y,0
2619,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2619,Vigirdhan,6,KOLATHUR,53,IND,No,10th Pass,,,1,"3,50,000 ~ 3 Lacs+",350000,,,,1,0 ~,0,,Y,0
222,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=222,Aadhav Arjuna,7,VILLIVAKKAM,43,Tamilaga Vettri Kazhagam,Yes 1,Graduate,,,1,"1,90,01,68,189 ~ 190 Crore+",1900168189,,,,1,"26,26,74,946 ~ 26 Crore+",262674946,,Y,0
1442,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1442,Abdul Shabeek A,7,VILLIVAKKAM,42,Tamizhaga Vaazhvurimai Katchi,No,Others,,,1,0 ~,0,,,,1,"6,80,000 ~ 6 Lacs+",680000,,Y,0
235,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=235,Ajithkumar A,7,VILLIVAKKAM,32,Thakkam Katchi,No,Post Graduate,,,1,"4,50,000 ~ 4 Lacs+",450000,,,,1,0 ~,0,,Y,0
1452,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1452,Anbazhagan G,7,VILLIVAKKAM,59,IND,No,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1448,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1448,Ashok Kumar C.A,7,VILLIVAKKAM,55,IND,No,Graduate Professional,,,1,"3,88,25,000 ~ 3 Crore+",38825000,,,,1,"1,93,00,000 ~ 1 Crore+",19300000,,Y,0
1462,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1462,Balamurali G,7,VILLIVAKKAM,35,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1451,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1451,Charavanan M.P,7,VILLIVAKKAM,65,IND,No,Graduate,,,1,"35,00,000 ~ 35 Lacs+",3500000,,,,1,0 ~,0,,Y,0
1455,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1455,Devarajan G,7,VILLIVAKKAM,52,IND,No,12th Pass,,,1,"1,55,00,000 ~ 1 Crore+",15500000,,,,1,"1,93,004 ~ 1 Lacs+",193004,,Y,0
1454,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1454,Dhayanidhi D,7,VILLIVAKKAM,30,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1447,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1447,Jaya Zeba C,7,VILLIVAKKAM,41,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,"6,45,000 ~ 6 Lacs+",645000,,Y,0
234,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=234,Kandasamy S,7,VILLIVAKKAM,60,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1453,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1453,Kannan M,7,VILLIVAKKAM,41,IND,No,12th Pass,,,1,0 ~,0,,,,1,"6,52,000 ~ 6 Lacs+",652000,,Y,0
1460,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1460,Karthick P,7,VILLIVAKKAM,37,IND,No,8th Pass,,,1,0 ~,0,,,,1,"6,22,930 ~ 6 Lacs+",622930,,Y,0
1461,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1461,Karthick S,7,VILLIVAKKAM,36,IND,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1320,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1320,Karthik Mohan,7,VILLIVAKKAM,45,DMK,No,Post Graduate,,,1,"3,23,95,01,941 ~ 323 Crore+",3239501941,,,,1,"1,44,31,60,131 ~ 144 Crore+",1443160131,,Y,0
1458,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1458,Manimaran P,7,VILLIVAKKAM,60,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1456,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1456,Murali R,7,VILLIVAKKAM,36,IND,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1444,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1444,Murali Vinodh M,7,VILLIVAKKAM,42,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1459,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1459,Purushothaman P,7,VILLIVAKKAM,45,IND,No,10th Pass,,,1,"1,60,29,790 ~ 1 Crore+",16029790,,,,1,"4,61,387 ~ 4 Lacs+",461387,,Y,0
1457,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1457,Raji M,7,VILLIVAKKAM,62,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1441,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1441,Roshini S,7,VILLIVAKKAM,30,Naam Tamilar Katchi,No,8th Pass,,,1,0 ~,0,,,,1,"10,46,541 ~ 10 Lacs+",1046541,,Y,0
1450,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1450,Shanmuga D,7,VILLIVAKKAM,30,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,"1,20,800 ~ 1 Lacs+",120800,,Y,0
1443,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1443,Solomon J.R,7,VILLIVAKKAM,50,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1449,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1449,Subramani K,7,VILLIVAKKAM,65,IND,No,Post Graduate,,,1,"20,00,000 ~ 20 Lacs+",2000000,,,,1,0 ~,0,,Y,0
1445,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1445,Vijayakumar D,7,VILLIVAKKAM,51,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1446,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1446,Vijayakumar G,7,VILLIVAKKAM,40,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,"9,00,000 ~ 9 Lacs+",900000,,Y,0
1321,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1321,Vijayakumar S.R,7,VILLIVAKKAM,52,AIADMK,No,Graduate Professional,,,1,"3,70,75,992 ~ 3 Crore+",37075992,,,,1,"2,15,84,906 ~ 2 Crore+",21584906,,Y,0
1463,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1463,Yuvaraj S,7,VILLIVAKKAM,37,IND,No,Illiterate,,,1,0 ~,0,,,,1,"2,62,840 ~ 2 Lacs+",262840,,Y,0
446,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=446,A. Selva Kumar,8,THIRU-VI-KA-NAGAR (SC),49,Thakkam Katchi,No,10th Pass,,,1,"13,00,000 ~ 13 Lacs+",1300000,,,,1,0 ~,0,,Y,0
2983,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2983,C. Christy,8,THIRU-VI-KA-NAGAR (SC),43,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,No,10th Pass,,,1,"27,00,000 ~ 27 Lacs+",2700000,,,,1,"1,12,000 ~ 1 Lacs+",112000,,Y,0
2999,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2999,C. Jagan Mohan,8,THIRU-VI-KA-NAGAR (SC),45,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2988,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2988,D. Sathish Kumar,8,THIRU-VI-KA-NAGAR (SC),41,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
860,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=860,G. J. Dharaniraj,8,THIRU-VI-KA-NAGAR (SC),31,IND,No,Graduate Professional,,,1,"25,00,000 ~ 25 Lacs+",2500000,,,,1,0 ~,0,,Y,0
163,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=163,Jagadesh Chander .M,8,THIRU-VI-KA-NAGAR (SC),39,Naam Tamilar Katchi,No,Post Graduate,,,1,0 ~,0,,,,1,"13,81,890 ~ 13 Lacs+",1381890,,Y,0
1258,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=1258,K. S. Ravichandran,8,THIRU-VI-KA-NAGAR (SC),55,DMK,No,Graduate Professional,,,1,"2,52,00,000 ~ 2 Crore+",25200000,,,,1,"73,90,902 ~ 73 Lacs+",7390902,,Y,0
2986,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2986,M. Kannadasan,8,THIRU-VI-KA-NAGAR (SC),38,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2987,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2987,M. Kolanji,8,THIRU-VI-KA-NAGAR (SC),54,IND,No,Literate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2998,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2998,M. Lokesh,8,THIRU-VI-KA-NAGAR (SC),34,IND,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2996,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2996,M. Mohan,8,THIRU-VI-KA-NAGAR (SC),41,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
859,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=859,M. R. Pallavi,8,THIRU-VI-KA-NAGAR (SC),36,Tamilaga Vettri Kazhagam,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
445,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=445,Porkodi Armstrong,8,THIRU-VI-KA-NAGAR (SC),51,AIADMK,No,Graduate Professional,,,1,"2,00,00,000 ~ 2 Crore+",20000000,,,,1,"30,00,000 ~ 30 Lacs+",3000000,,Y,0
2992,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2992,Prakash Arunachalam,8,THIRU-VI-KA-NAGAR (SC),40,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2993,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2993,Prasanth. D,8,THIRU-VI-KA-NAGAR (SC),33,IND,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2994,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2994,Praveen Thiyagarajan,8,THIRU-VI-KA-NAGAR (SC),27,IND,No,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2985,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2985,R. Anandan,8,THIRU-VI-KA-NAGAR (SC),60,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2995,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2995,R. Murugan,8,THIRU-VI-KA-NAGAR (SC),50,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
2984,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2984,S Jayakalpana,8,THIRU-VI-KA-NAGAR (SC),53,Republican Party of India (Athawale),No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2991,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2991,S. Parthiban,8,THIRU-VI-KA-NAGAR (SC),46,IND,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2997,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2997,S. Rajendran,8,THIRU-VI-KA-NAGAR (SC),52,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2990,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2990,S. Senthamizhan,8,THIRU-VI-KA-NAGAR (SC),35,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2989,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2989,Sathish,8,THIRU-VI-KA-NAGAR (SC),33,IND,No,Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
856,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=856,Abishek. R,9,EGMORE (SC),36,AIADMK,Yes 3,Graduate Professional,,,1,"11,84,95,000 ~ 11 Crore+",118495000,,,,1,"11,77,96,632 ~ 11 Crore+",117796632,,Y,1
2626,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2626,Aravindan,9,EGMORE (SC),39,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
444,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=444,Arun Rao. N.A,9,EGMORE (SC),35,Naam Indiar Party,No,Graduate,,,1,0 ~,0,,,,1,"9,56,036 ~ 9 Lacs+",956036,,Y,0
2623,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2623,D. Thirunavukkarasar,9,EGMORE (SC),43,Tamizhaga Vaazhvurimai Katchi,No,10th Pass,,,1,0 ~,0,,,,1,"5,10,000 ~ 5 Lacs+",510000,,Y,0
2622,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2622,Dr.N. Gunasekar,9,EGMORE (SC),36,Republican Party of India (Athawale),Yes 1,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2625,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2625,G.R. Rajendran,9,EGMORE (SC),31,National Maha Sabha Party,No,10th Pass,,,1,0 ~,0,,,,1,"55,000 ~ 55 Thou+",55000,,Y,0
2628,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2628,M. Nagarajan,9,EGMORE (SC),65,IND,No,Illiterate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2627,https://myneta.info/TamilNadu2026/candidate.php?candidate_id=2627,R. Kumaravel,9,EGMORE (SC),54,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,"6,50,000 ~ 6 Lacs+",650000,,Y,0
